list_id,ad_id,tieu_de,hang_xe,loai_xe,dung_tich,nam_san_xuat,tinh_trang,gia_vnd,gia_trieu,khu_vuc,quan_huyen,nguoi_ban,so_da_ban,km_da_di,ngay_dang,co_video,url
130916100,174358567,Honda Tay Ga Nhập khẩu,Honda,Tay ga,,2008,Đã sử dụng,3900000,3.9,TP Hồ Chí Minh,Huyện Củ Chi,Vuvan kha,425,56000,32 giây trước,True,https://xe.chotot.com/mua-ban-xe-may/130916100
125098470,167639302,Honda Rebel300 Abs FI xe độ full đậm chất Mỹ chât,Honda,Xe côn tay,175-300cc,2021,Đã sử dụng,80000000,80.0,TP Hà Nội,Quận Cầu Giấy,Tong motor xe may,1,9001,57 giây trước,True,https://xe.chotot.com/mua-ban-xe-may/125098470
131290924,174795528,Honda Future 2025 Trắng 700km,Honda,Xe số,,2025,Đã sử dụng,37000000,37.0,TP Hồ Chí Minh,Thành phố Thuận An,CẦM ĐỒ PHÚ THÀNH VIETSING,0,700,58 giây trước,False,https://xe.chotot.com/mua-ban-xe-may/131290924
131237935,174733394,Honda Air Blade 125cc 2023 Đen bóng,Honda,Tay ga,,2023,Đã sử dụng,49000000,49.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,457,13682,1 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131237935
131064242,174530716,janus limited khoá smartkey,Yamaha,Tay ga,100-175cc,2020,Đã sử dụng,21000000,21.0,TP Hà Nội,Quận Hoàng Mai,Trường Giang Phạm,20,16000,2 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/131064242
131290891,174795488,dream thái 1996 ngay chủ bstp,Honda,Xe số,100-175cc,1996,Đã sử dụng,19600000,19.6,TP Hồ Chí Minh,Thành phố Thủ Đức,tèo,35,393939,2 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290891
98146943,135893062,"Wave A110, 2021, chính chủ, còn bảo hành",Honda,Xe số,100-175cc,2021,Đã sử dụng,7800000,7.8,TP Hà Nội,Quận Nam Từ Liêm,Em Dung,0,1200,2 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/98146943
123140675,165366090,bán xe taurus nguyên bản,Yamaha,Xe số,100-175cc,2016,Đã sử dụng,3500000,3.5,TP Hà Nội,Quận Nam Từ Liêm,nguyen thu huyen,30,6868,2 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/123140675
131044542,174507501,HONDA WINNER 150cc . Đăng ký 2018  -HỖ TRỢ GÓP/6,Honda,Xe côn tay,100-175cc,2018,Đã sử dụng,18300000,18.3,TP Hồ Chí Minh,Quận Gò Vấp,CẦM ĐỒ NĂM LINH,854,12345,2 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131044542
131178273,174663924,CBR150,Honda,Xe côn tay,100-175cc,2021,Đã sử dụng,47000000,47.0,Vĩnh Long,Huyện Trà Cú,Sang,0,8250,3 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131178273
131290877,174795427,Yamaha Cuxi Đen,Yamaha,Tay ga,,2016,Đã sử dụng,4700000,4.7,Đồng Nai,Huyện Thống Nhất,Đoàn Lê Minh,40,25000,3 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290877
131134961,174613016,Yamaha Exciter 135 2014 Xanh trắng,Yamaha,Xe côn tay,,2014,Đã sử dụng,17000000,17.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10803,10,3 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131134961
131290869,174795473,Kymco Candy 50 cc 2022 Xám,Brand_21,Tay ga,,2022,Đã sử dụng,5300000,5.3,TP Hồ Chí Minh,Thành phố Thủ Đức,Hùngg Vũ,0,31000,3 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290869
131271604,174772870,Honda Vision 2018 Xe Zin Đẹp,Honda,Tay ga,100-175cc,2018,Đã sử dụng,16500000,16.5,TP Hồ Chí Minh,Quận Gò Vấp,Cầm Đồ Cường Phát,1729,22000,3 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131271604
131272366,174773562,"Vision đẹp, máy êm thì thầm bao vọt biển SG",Honda,Tay ga,100-175cc,2017,Đã sử dụng,17800000,17.8,TP Hồ Chí Minh,Quận 8,Quân ,950,20000,4 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131272366
131195789,174684238,Suzuki GSX-S150 Đen 15.000 km,SYM,Xe côn tay,,2023,Đã sử dụng,32000000,32.0,TP Hồ Chí Minh,Quận 8,nguyễn tấn được,2,15000,4 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131195789
130832162,174259479,SH 160 ABS Đỏ mận! Chính chủ!,Honda,Tay ga,100-175cc,2023,Đã sử dụng,95000000,95.0,Tây Ninh,Huyện Dương Minh Châu,Nguyễn minh chúc,6,5800,4 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/130832162
131290824,174795378,Hon da lead 4val dk 2023 . phom đẹp nhất,Honda,Tay ga,100-175cc,2023,Đã sử dụng,37500000,37.5,TP Đà Nẵng,Quận Cẩm Lệ,153 Đường 2 tháng 9 Hoà cường Tp Đà Nẵng ,114,13000,4 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290824
131290823,174795361,Honda Air Blade fi biển tphcm,Honda,Tay ga,,2012,Đã sử dụng,8200000,8.2,TP Hồ Chí Minh,Quận Gò Vấp,Ku Ku,0,26000,4 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290823
130988621,174443270,Honda Air Blade Đỏ đen,Honda,Tay ga,,2026,Đã sử dụng,9800000,9.8,TP Hồ Chí Minh,Thành phố Thủ Đức,Lê Hạnh,505,8686,5 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130988621
129852544,173134219,lead xe đẹp máy móc zin êmbs 93,Honda,Tay ga,100-175cc,2014,Đã sử dụng,15900000,15.9,TP Hồ Chí Minh,Thành phố Dĩ An,xe máy hồng phát dĩ An Bình Dương ,509,30,5 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/129852544
131290816,174795407,Yamaha R15 2018 Đen 39320 km,Yamaha,Xe côn tay,100-175cc,2018,Đã sử dụng,25000000,25.0,TP Hồ Chí Minh,Quận Bình Tân,Nguyễn Thành Hiệp,0,39320,5 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290816
104578558,143635314,"Lead 125Fi, 2021, chính chủ nữ dùng, máy ngon, 99%",Honda,Tay ga,100-175cc,2021,Đã sử dụng,12800000,12.8,TP Hà Nội,Quận Nam Từ Liêm,Thảo,0,3400,5 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/104578558
131242253,174738466,Yamaha Sirius Đỏ đen,Yamaha,Xe số,100-175cc,2014,Đã sử dụng,7800000,7.8,TP Hồ Chí Minh,Quận 7,trình minh sơn,8374,20000,5 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131242253
131187476,174674712,Honda Chaly 80,Honda,Xe số,,1984,Đã sử dụng,6300000,6.3,TP Hồ Chí Minh,Quận 5,Luong,214,500,5 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131187476
131072661,174540116,HONDA WINENR X V2 CHÍNH CHỦ,Yamaha,Xe côn tay,100-175cc,2020,Đã sử dụng,21000000,21.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,939,1,6 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131072661
131284090,174787496,Honda Wave RSX FI Đỏ,Honda,Xe số,,2025,Đã sử dụng,20042920,20.04,Bắc Ninh,Huyện Sơn Động,La Lâm,0,1234,6 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131284090
131290782,174795367,Honda Lead 2017 BS65 Zin Đẹp. Góp 0 trả trước,Honda,Tay ga,100-175cc,2017,Đã sử dụng,18800000,18.8,TP Cần Thơ,Quận Bình Thuỷ,Xe Máy Bảo Nhi,405,25000,6 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290782
98380687,136177328,"Xe airblade 150fi, 2020, 99%, chính chủ sử dụng",Honda,Tay ga,100-175cc,2020,Đã sử dụng,14800000,14.8,TP Hà Nội,Quận Nam Từ Liêm,E Hoà,0,4000,6 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/98380687
130857600,174289750,bán mobilet pháp 1954 hàng độc,Brand_34,Xe côn tay,50-100cc,1980,Đã sử dụng,28500000,28.5,TP Hồ Chí Minh,Quận Tân Phú,Xemaytnt chấm com,43,2500,6 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130857600
131290772,174792971,Piaggio Vespa Sprint 2025 Đỏ 1100 km,Vespa / Piaggio,Tay ga,,2025,Đã sử dụng,76000000,76.0,TP Hồ Chí Minh,Huyện Hóc Môn,Huynh Le Vy,1,1100,6 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290772
131019085,174478557,🔥 BÁN YAMAHA EXCITER BSTP SMARKEY_155 VVA 2022– GI,Yamaha,Xe côn tay,,2022,Đã sử dụng,29800000,29.8,TP Hồ Chí Minh,Quận Gò Vấp,LONG THỊNH,331,12345,7 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/131019085
131164571,174648134,SH 125i 2020 BSTP MIX BẠC POSCHE,Honda,Tay ga,100-175cc,2020,Đã sử dụng,73000000,73.0,TP Hồ Chí Minh,Thành phố Thủ Đức,Vũ Vũ,18,10,7 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131164571
131290746,174794672,Honda Vision màu Đen,Honda,Tay ga,100-175cc,2013,Đã sử dụng,10500000,10.5,TP Hồ Chí Minh,Quận Bình Thạnh,Okla ,6,94685,7 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290746
131175381,174660509,Winner 150 đk 2018 9chủ máy zin ngon xe bao đẹp,Honda,Xe số,100-175cc,2018,Đã sử dụng,16800000,16.8,TP Hồ Chí Minh,Quận Bình Tân,HUY,671,25000,7 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131175381
128170835,171178805,Honda RR150 2011 bstp 9chủ xe zin cực đẹp BS đẹp,Honda,Xe côn tay,,2011,Đã sử dụng,22800000,22.8,TP Hồ Chí Minh,Quận Bình Tân,Huy,670,25000,8 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/128170835
129950573,173247190,Grande 2015 xe đẹp. BSTP chính chủ công chứng,Yamaha,Tay ga,,2015,Đã sử dụng,17800000,17.8,TP Hồ Chí Minh,Quận Bình Thạnh,Lê Nhân,869,25000,8 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/129950573
131126179,174603042,Honda Vision 2024 Sport Xám 21000 km,Honda,Tay ga,,2024,Đã sử dụng,31000000,31.0,TP Hồ Chí Minh,Quận Tân Bình,Quốc Trương,68,21000,8 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131126179
131093821,174564740,#ab 125 2013 xe zin rất đẹp có bán góp,Honda,Tay ga,,2013,Đã sử dụng,19500000,19.5,TP Hồ Chí Minh,Thành phố Thủ Đức,ÔTÔ XE MÁY THÁI HOÀ ,1164,37890,8 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/131093821
131290725,174795304,Honda Winner V1 Đen Đỏ,Honda,Xe côn tay,,2018,Đã sử dụng,12500000,12.5,TP Hồ Chí Minh,Huyện Bình Chánh,Trần trọng,495,168168,8 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290725
130375690,173735788,Yamaha NVX 155 ABS 2018 BSTP Chính Chủ Bao Hồ Sơ,Yamaha,Tay ga,100-175cc,2018,Đã sử dụng,30000000,30.0,TP Hồ Chí Minh,Thành phố Thủ Đức,iMotorbike Khương Phan,15,20000,9 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/130375690
131290712,174795255,Honda Vision 2016 Trắng 20.000 km,Honda,Tay ga,,2016,Đã sử dụng,25500000,25.5,TP Hồ Chí Minh,Quận Bình Tân,LÊ PHI VŨ,0,20000,9 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290712
131290711,174795271,Suzuki Smash Revo 110 Đen,SYM,Xe số,,2008,Đã sử dụng,5349000,5.35,Đồng Nai,Thành phố Biên Hòa,Tên chưa cung cấp,0,50000,9 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290711
130637251,174034437,honda cl  68,Honda,Xe số,Dưới 50cc,1980,Đã sử dụng,12000000,12.0,TP Cần Thơ,Quận Ninh Kiều,lê văn chung,8,12355,9 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130637251
131250758,174748396,Honda AB 110i 2013 BSTP Khoá Lớn Xe Nguyên Zin,Honda,Tay ga,100-175cc,2013,Đã sử dụng,10900000,10.9,TP Hồ Chí Minh,Quận Tân Phú,HG,36,58,9 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131250758
131256981,174755743,Honda Vision 2013 Fi hỗ trợ góp nhận cavet gốc,Honda,Tay ga,,2013,Đã sử dụng,13500000,13.5,TP Hồ Chí Minh,Quận Tân Bình,XE MÁY TRỊNH ĐĂNG,1599,12345,9 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131256981
116068286,157159877,bán xe wawe rs 100 màu đỏ nguyên bản,Honda,Xe số,50-100cc,2012,Đã sử dụng,5500000,5.5,TP Hà Nội,Quận Nam Từ Liêm,bui thu thao,2,5000,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/116068286
131215113,174706715,Kymco Visar S 50cc Up máy 110 chính chủ BSTP,Brand_21,Xe số,Dưới 50cc,2023,Đã sử dụng,8500000,8.5,TP Hồ Chí Minh,Huyện Bình Chánh,Phong Vũ,764,13000,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131215113
131249514,174746382,Hon Da lead 4val dk 2024 mẫu đẹp.bs 43,Honda,Tay ga,100-175cc,2024,Đã sử dụng,37500000,37.5,TP Đà Nẵng,Quận Cẩm Lệ,Duc Tran ,81,7000,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131249514
131233930,174728626,[SIÊU ĐẸP]👉 Air Blade Thái 2007 up AB Thái 2011✨✨✨,Honda,Tay ga,,2007,Đã sử dụng,14500000,14.5,TP Hồ Chí Minh,Quận Bình Tân,BÙI TIẾN DŨNG,769,22500,10 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/131233930
131249514,174746382,Hon Da lead 4val dk 2024 mẫu đẹp.bs 43,Honda,Tay ga,100-175cc,2024,Đã sử dụng,37500000,37.5,TP Đà Nẵng,Quận Cẩm Lệ,Duc Tran ,81,7000,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131249514
131233930,174728626,[SIÊU ĐẸP]👉 Air Blade Thái 2007 up AB Thái 2011✨✨✨,Honda,Tay ga,,2007,Đã sử dụng,14500000,14.5,TP Hồ Chí Minh,Quận Bình Tân,BÙI TIẾN DŨNG,769,22500,10 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/131233930
131247245,174744295,Honda PCX 150 2020 Đen 16500 km,Honda,Tay ga,100-175cc,2020,Đã sử dụng,52500000,52.5,TP Hà Nội,Quận Cầu Giấy,Lê Minh,0,16500,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131247245
131069357,174536518,Dibao Vespa 50cc Trắng,Brand_50,Tay ga,,2023,Đã sử dụng,7800000,7.8,TP Hà Nội,Quận Nam Từ Liêm,Xe Máy Tấn Hiền ,32,5000,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131069357
130886362,174323002,EM CẦN MUA XE CŨ -EM BAO HẾT PHÍ - CẦN LIÊN HỆ EM,Honda,Xe số,,2023,Đã sử dụng,12000000,12.0,TP Hồ Chí Minh,Thành phố Thủ Đức,THU MUA XE MÁY CŨ TẬN NHÀ,0,4000,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130886362
131290664,174793714,Piaggio Vespa Sprint 2015 Trắng 32km,Vespa / Piaggio,Tay ga,,2015,Đã sử dụng,23000000,23.0,TP Hồ Chí Minh,Thành phố Thuận An,CẦM ĐỒ PHÚ THÀNH,0,32,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290664
131290657,174795222,Honda Air Blade Premium Sport Đen vàng đồng,Honda,Tay ga,,2010,Đã sử dụng,8500000,8.5,TP Hồ Chí Minh,Quận Gò Vấp,Phạm Thảo,0,285482,10 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290657
131234933,174729813,SiRius 50cc 2022 chính chủ,Suzuki,Xe số,,2022,Đã sử dụng,9600000,9.6,TP Hồ Chí Minh,Huyện Củ Chi,Vuvan kha,425,9000,11 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131234933
130362764,173720695,Bán Kawasaki Zx25R FI  abs biển 29 XE LƯỚT ĐẸP MỚI,Brand_17,Xe côn tay,,2022,Đã sử dụng,89123456,89.12,TP Hà Nội,Quận Cầu Giấy,Tong motor xe may,1,11000,11 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/130362764
106154699,145532226,Ab 125 - 150 đời từ 2015 - 2023,Honda,Tay ga,100-175cc,2013,Đã sử dụng,18000000,18.0,TP Hà Nội,Quận Thanh Xuân,Mạnh Cường,0,2000,11 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/106154699
131290640,174795209,Honda Future 2015 Xám,Honda,Xe số,,2015,Đã sử dụng,12800000,12.8,TP Hồ Chí Minh,Huyện Bình Chánh,Trần trọng,495,168168,11 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290640
131047569,174511523,Yamaha Sirius 2017 Đỏ trắng 27018 km,Yamaha,Xe số,,2017,Đã sử dụng,8900000,8.9,TP Hồ Chí Minh,Huyện Bình Chánh,Trần trọng,495,27018,11 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131047569
131238130,174733608,Honda SH 125i 2018 Đỏ đen 12000 km,Honda,Tay ga,100-175cc,2018,Đã sử dụng,69000000,69.0,TP Hồ Chí Minh,Quận Gò Vấp,CHXM 86 chuyên bán xe trả góp,457,12000,11 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131238130
131290631,174795181,AB 2026 ABS . bản thể thao . bs 43,Honda,Tay ga,100-175cc,2026,Đã sử dụng,48000000,48.0,TP Đà Nẵng,Quận Cẩm Lệ,153 Đường 2 tháng 9 Hoà cường Tp Đà Nẵng ,114,1500,11 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290631
57352687,83742605,Piaggio Vespa ie đẹp Long lanh Nilong cả xe,Vespa / Piaggio,Tay ga,,2014,Đã sử dụng,3200000,3.2,TP Hà Nội,Quận Cầu Giấy,Em Hằng kt,0,16000,12 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/57352687
102295248,140922655,bán xe drem thai nguyên bản,Honda,Xe số,100-175cc,2011,Đã sử dụng,3500000,3.5,TP Hà Nội,Quận Nam Từ Liêm,nguyen thu huyen,30,9000,12 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/102295248
131124584,174601181,MOTO MINI MSX 110cc - ĐK 2024 . HỖ TRỢ TRẢ GÓP - 6,Brand_34,Xe côn tay,,2024,Đã sử dụng,16800000,16.8,TP Hồ Chí Minh,Quận Gò Vấp,CẦM ĐỒ NĂM LINH,854,12345,12 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131124584
130760662,174175277,AB 125 2014 bstp 9chủ bao sang tên máy zin xe đẹp,Honda,Tay ga,,2014,Đã sử dụng,19800000,19.8,TP Hồ Chí Minh,Quận Bình Tân,Huy,633,25000,13 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130760662
131183940,174670788,LEAD 59M1-79297 bstp xe đẹp máy em,Honda,Tay ga,100-175cc,2014,Đã sử dụng,15900000,15.9,TP Hồ Chí Minh,Quận 12,minh luân ,99,10000,13 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131183940
129721860,172982906,Honda MSX 125 nhập Thái 2016 mới 90% Bstp chính ch,Honda,Xe côn tay,100-175cc,2016,Đã sử dụng,21000000,21.0,TP Hồ Chí Minh,Quận Tân Phú,Tuanduy,10803,5,13 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/129721860
131290587,174795084,xe đẹp giấy tờ đầy đủ cần bán,SYM,Xe số,100-175cc,2000,Đã sử dụng,4500000,4.5,TP Đà Nẵng,Quận Ngũ Hành Sơn,anh tuấn,155,3000,13 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290587
131290579,174795147,Honda Future FI 2015 Đỏ đen,Honda,Xe số,,2015,Đã sử dụng,14500000,14.5,TP Hồ Chí Minh,Huyện Bình Chánh,Trần trọng,495,168168,13 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290579
131124160,174600737,Yamaha Nouvo 4 2010 Bs Thành Phố,Yamaha,Tay ga,100-175cc,2010,Đã sử dụng,4600000,4.6,TP Hồ Chí Minh,Quận Gò Vấp,Cầm Đồ Cường Phát,1729,35000,13 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131124160
131269575,174769792,SYM Galaxy 50cc Đen xanh 4000km,Suzuki,Xe số,Dưới 50cc,2022,Đã sử dụng,10000000,10.0,TP Hà Nội,Quận Cầu Giấy,Nguyễn Hoàng An,7,4000,13 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131269575
131290564,174795100,Honda Air Blade 2019 Đen,Honda,Tay ga,,2019,Đã sử dụng,0,,TP Hà Nội,Quận Hai Bà Trưng,Men,0,200000,14 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290564
130593844,173984412,"Vision chính chủ, máy êm thì thầm bao vọt biển SG",Honda,Tay ga,100-175cc,2012,Đã sử dụng,11800000,11.8,TP Hồ Chí Minh,Quận 8,Quân ,950,20000,14 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130593844
130874868,174310127,SYM Elizabeth Fi 2015 Đỏ,Suzuki,Tay ga,,2015,Đã sử dụng,4000000,4.0,TP Hồ Chí Minh,Thành phố Thủ Đức,anh ut,47,322,14 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130874868
131290547,174795111,Mới thu được con sh150i abs chia sẽ lại cho ae đam,Honda,Tay ga,100-175cc,2021,Đã sử dụng,79000000,79.0,TP Đà Nẵng,Quận Liên Chiểu,Hà L,0,100,14 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290547
129205030,172382160,Ab125 xe đẹp máy zin êm bs72 có góp.,Honda,Tay ga,100-175cc,2014,Đã sử dụng,16800000,16.8,TP Hồ Chí Minh,Thành phố Dĩ An,xe máy hồng phát dĩ An Bình Dương ,509,20,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/129205030
129445577,172663205,Suzuki satria và Raider tất cả Fi. Bán xã nghĩ nha,SYM,Xe côn tay,100-175cc,2020,Đã sử dụng,12950000,12.95,TP Hồ Chí Minh,Thành phố Thủ Đức,Lê Toàn,500,12345,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/129445577
130518837,173899578,Yamaha Exciter 1s9A chính chủ,Yamaha,Xe côn tay,,2026,Đã sử dụng,34900000,34.9,TP Hồ Chí Minh,Thành phố Thủ Đức,Lê Hạnh,505,8686,15 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/130518837
131127162,174604039,Yamaha Nozza Fi xe zin đẹp giấy tờ đầy đủ,Yamaha,Tay ga,100-175cc,2013,Đã sử dụng,9800000,9.8,TP Hồ Chí Minh,Quận 7,Cửa Hàng Xe Máy Hoàng Hưng Q7,380,25000,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131127162
131159393,174642090,Honda Lead 2019 Premium Kem,Honda,Tay ga,100-175cc,2019,Đã sử dụng,29000000,29.0,TP Hồ Chí Minh,Quận 8,Lục Trung,101,20000,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131159393
131196517,174685103,cửa hàng cần bán xe w Hàn Quốc,Kymco,Xe côn tay,100-175cc,2011,Đã sử dụng,5500000,5.5,TP Hồ Chí Minh,Huyện Hóc Môn,Phạm chung,76,26000,15 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/131196517
131037592,174499912,SYM Attila,Suzuki,Tay ga,100-175cc,2008,Đã sử dụng,2300000,2.3,TP Hồ Chí Minh,Quận 7,trình minh sơn,8374,20000,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131037592
122069705,164125429,Vision 2024 bản cá tính thể thao mới 99%,Honda,Tay ga,100-175cc,2024,Đã sử dụng,12800000,12.8,TP Hà Nội,Quận Nam Từ Liêm,Thảo,0,1000,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/122069705
131290507,174795068,Honda Ab 2025 Bs Thanh Hoá,Honda,Tay ga,100-175cc,2026,Mới,45000000,45.0,TP Hồ Chí Minh,Quận 12,linh chí,17,0,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290507
131290504,174795067,Honda Air Blade màu Đỏ,Honda,Tay ga,100-175cc,2010,Đã sử dụng,11000000,11.0,TP Hồ Chí Minh,Quận Tân Bình,trương quang vân,0,90000,15 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290504
129686855,172942958,YAMAHA EXCITER LED 150cc chính chủ có hổ trợ góp,Yamaha,Xe côn tay,100-175cc,2020,Đã sử dụng,23500000,23.5,TP Hồ Chí Minh,Thành phố Thủ Đức,Xe Máy Nguyễn Phụng,939,1,16 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/129686855
131290496,174795061,Yamaha Exciter 135 2014 Xanh trắng,Yamaha,Xe côn tay,,2014,Đã sử dụng,18000000,18.0,TP Đà Nẵng,Quận Thanh Khê,Thành Đại  ,89,46000,16 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290496
131290492,174795022,Honda Future LED Đỏ 4000 km bs 71,Honda,Xe số,,2025,Đã sử dụng,28500000,28.5,TP Hồ Chí Minh,Quận Bình Tân,xe máy hương giang ,143,4000,16 phút trước,True,https://xe.chotot.com/mua-ban-xe-may/131290492
119020997,160573547,Airblade Fi vành 6 Lan đời chót 2013,Honda,Tay ga,100-175cc,2013,Đã sử dụng,6800000,6.8,TP Hà Nội,Quận Nam Từ Liêm,E Hoà,0,20000,16 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/119020997
131290485,174794891,Honda Xe máy màu Xám 500km,Honda,Tay ga,,2025,Đã sử dụng,45000000,45.0,TP Hồ Chí Minh,Quận 12,Tuấn Anh food,4,500,16 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290485
130727302,174137059,future 2019 bstp 9c,Honda,Tay ga,50-100cc,2019,Đã sử dụng,21800000,21.8,TP Hồ Chí Minh,Quận Tân Phú,Xemaytnt chấm com,43,25000,16 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/130727302
131177281,174662736,Honda Vision FI 2015 Đỏ,Honda,Tay ga,100-175cc,2015,Đã sử dụng,17800000,17.8,TP Hồ Chí Minh,Quận Bình Tân,Như Lan ,43,22,16 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131177281
131290465,174795034,xe chính chủ vespa mới cứng,Vespa / Piaggio,Tay ga,100-175cc,2025,Đã sử dụng,89000000,89.0,TP Hà Nội,Quận Hoàng Mai,Vũ hồng vân,0,60,17 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131290465
131019643,174479163,🔥 BÁN HONDA FUTURE 125 BSTP 2020 – GIÁ TỐT 🔥,Honda,Xe số,100-175cc,2020,Đã sử dụng,23600000,23.6,TP Hồ Chí Minh,Quận Gò Vấp,LONG THỊNH,331,12345,17 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131019643
131236562,174731785,Yamaha Exciter 2013 Xanh,Honda,Xe số,100-175cc,2008,Đã sử dụng,6000000,6.0,TP Hồ Chí Minh,Thành phố Thủ Đức,hongnguyen,3,40000,17 phút trước,False,https://xe.chotot.com/mua-ban-xe-may/131236562
